Tweet,sentiment
"Thanks!  If you receive any of my future tweets *before* I write them, could you pass them back so I know what to write! ",4
"seems to be how many people react to having a camera pointed at them  ",4
"with half of the moxy, dedication n hard work u put into those business deals, n make sure she's ready and u r too ",4
"yes!  Maybe I learned something after 3 kids...or I just happened to turn on my &quot;listening ears&quot; at the right time. ",4
"i hope you have a good day and thank you for responding to my tweet yesterday that was veryy nice of you  you can tweet back.",4
"Sleep is quite fantastic and I hope you get some as well. ",4
"ina is now on twitter... follow her  haha... oh yes...",4
"Just fooled the police outside  LOL. It's always good to exactly know what the legislation rules are.",4
"says gud evening (bye) kakauwi lng glng town  ",4
"Good morning!!  Did someone say new ink??  You read my mind!!  ",4
"Because regex testers sucks.  Need help?",4
"is glad the week is turning to be just about as good as the weekend was.  ",4
" Good Ads vs Bad Ads, let me know who wins out ",4
"&quot;development is really f--king sexy&quot; great comment  ",4
"A Great Day to get organized ",4
"Starting my day with Coldplay on the radio!!soft, soft, and later than mid morning maybe  something with more power!Molotov, why not?! ",4
"Latest:   about 1 year ago -_-",4
"Good Luck ",4
"thanks Tony! I saw you're speaking at Unmarketing 6 this year. That will be awesome for you. Your info rocks ",4
"Fine. At least most of the time. ",4
"did you win the tickets to Demi??  When does she come to London? ",4
"in my previous tweet, i meant worrying, i'm not used to use mom's phone. Lol ",4
"LOL I'm getting used to it now ",4
"Ah!! I'm totally exhausted..Feel like relaxing.. ",4
"The photos looked like all of you had an amazing time - and the weather actually cooperated. I was glad to see the smiling faces ",4
"Let's see, Lightning Fast ? ",4
"this is true i have to admit but id still take you on a lovely date ",4
"it takes practice and a lot of patience to use CS3  I looked for tutorials online to help me",4
"&amp; not 2 mention i had 2 blue water 4 minute timers!Time sure goes fast!I put shampoo, conditioner,then body wash-shamp&amp;cond:sunsilk brand ",4
"17 again ..... again tomorrow haha ",4
"Well, now I'll definitely have to watch Red Eye! ",4
"this and that mostly  working, day-to-day nonsense. the usual. how you doin?",4
"just for you! ",4
"is feeling great today..she made me smile  and the sun is back yeaaa !!",4
"Wha? You can't twitter with washed hair? You need to twitter dirty? ",4
"Buy 2 and get 1 free! On my website! Just email your choices to Marla  Now till April 30th!",4
"After months of hip hop I still feel like all i've really accomplished is looking like a fish out of water flopping around. ",4
"i'm on PLURK! buzz me!   my karma is really not good..please help me earn back my karma! ",4
"haha  yes, i do. I should start getting rid of the habit ",4
"Check your email. ",4
"any plans for them to hold one in Ireland ? ",4
"Just added 'fly a balloon' and 'travel to Marocco' to my life experience wish list. Silva, you got part in the latter one! ",4
"like the logo ",4
"Goodmorning !!  Eatingg Cereal Nd Getingg Readyy Forr Sckhool )",4
"  have a nice flight",4
"Well, I figured the lmao was about the print thing, so yea ",4
"Life's good, because of the Twiligh / New Moon cast. ",4
"darling - dont be hating on the 'new shows' so much - dont forget how long it took COIN-OP TV LIVE to be fun! ",4
"Aw! You're on Cali withdrawal! &lt;3 I don't blame you  Sorry you are not feeling 100% though. Taking it easy today?",4
"To make or not to make a phone call to a potential competitor - always make it -it can turn into an opportunity. Sometimes. ",4
"Students I worked with today have only had their Netbooks 2 days -so the adventure begins  I'm learning how much I don't know!",4
"is smiling at the sunshine ",4
"And so the dance begins... Morning Tweeple!! ",4
"April 21 YES!!! Today is MY day! Did I mention that I will go to Peru soon? I am sooo glad ",4
" just sayin'",4
"Morning! ",4
"Have you guys met? You have a lot in common! Guardian, crafty stuff. Spread the love! ",4
"Haha, of course not - thanks for link! Just got ITunes installed on other PC, ready to download ",4
"planes, trains, autos, buses for 3 wks in Turkey.  Headed to AZ.  Plane delayed 6 hours in Istanbul.  NY and then home ",4
"50 miles taking in the mega loop for next weeks last blow out session. Watched the sunrise on a beautiful morning ",4
"gracias, we added your link to ours as well ",4
"do you want read my twitter? you can  I haven't anything to hide ^^",4
"thanks. ",4
"Morning would be much better if it started in the afternoon! ",4
"despite meeting great people and seeing fabulous places, cuddling a koala remains the highlight so far! They are adorable, I love them ",4
"You got your feet in LA, but your mind's in Tennessee. ",4
"I bought white Convers! They're so wonderful ",4
"got 93% for first digital design assignment. ",4
"I'm not so bad, ta. Am sure I'll bump into you again some point soon at some shindig or other ",4
"Granting wishes is so addicting ",4
"Still working while listenning music ",4
"Thanks for following in me ",4
"getting ready to go pick up my brother  thinking I have the worst judge of character in the world, even my bff's treat me like crap",4
"free ben &amp; jerry's today !  see you around guys !",4
"yeah i would love you to come over tmrw nite  we can just chill! i have the orthodontist at 5:00 so do u wanna come after? xx",4
"Back from last min decision dinner with my dearest  Can't wait for exams to end now so i can see him again!",4
"I think ya have to suck some twitdick to get it to twitwork ",4
"Not such fun; wot's wrong wiv fresh fruit? dried fruit more fattening ",4
"I can't believe it, I got an email reply from Hakon Wun Lie in regards to an Opera question I had... ",4
"Is totally new to twitter but has just had a shower n if feeling nice and clean ",4
"Good morning! ",4
"Oh Mr. Sun sun Mr. Golden sun please shine down on me  ?? PLEASE?!?",4
"My babe's coming over! Yay! ",4
"Thanks, and you're very welcome. ",4
"Hey, you still gained me dude ",4
"change size of images~~  please fix it~~",4
"new notebook arrive friday (i hope) ",4
"will check tweetie out, i hope you have shares / get commission ",4
"LOL some blocking required ",4
"- Gay Toilet artwork... Some so people get inspiration in weird places! ",4
"via Guys, say hello to Lucy, who has bravely decided to join our happy band of brothers and sisters. ",4
"I bought a 3ft long puzzle of the Last Supper  I just have to mail it. I wonder how many piece it has...",4
"LOL European Connection Service getting paid 5 quid for this?  rofl!",4
"have had to use a LOT of gray matter to get to this point - but the end result makes it all worth while ! ",4
"bom dia ",4
"Thanks!! Went well, had a really nice doctor and she gave me some medicen, now we wait and see  Glad Tobin likes them, bless!",4
"is up and at 'em this morning... feeling great and gonna make this a great day ",4
"Yep Hi Frank...we have met once or twice...now following you ",4
"Twitter etiquette ReTweet your friends ... and they will ReTweet you!  ",4
"I bought white Converse!So wonderful ",4
"Chillin on the couch ",4
"Stilled made it further than Souser Scum lol ",4
"Excited about the prospects of a new day!!!!!!!  I think it's going to be a good one...just has that good vibe going   ",4
"THIS SHIT RIGHT HEREEEEEEEEE ",4
"thats becasuehe has shit in his name  Why is blocked in Pilani",4
"Wtf? Its sprinkling?? It can't rain on our parade ",4
"is going for a coffee with mum ",4
"at home spending some much needed time with myself  night tweets",4
"Interesting night...really good movie! Really wanting the watch the first X-Men now. ",4
"thank you guys for all your suggestions on places for me to live...i appreciate it ",4
"you should come visit me knotts tomorrow! ",4
"Tonight was the best episode, I totally loved it!...Can't wait till next weeks! ",4
"I was out picking my step-daughter up from work, but I'm back now ",4
"word? U couldn't invite me?   ",4
" THANKS SO MUCH for the re-tweets! ",4
"finished take a bath.. time to go to my beloved sekret ",4
"hahaha, I love it when he says &quot;ooooh, naughty!&quot; during the baseball scene. So cute! ",4
"Mmm Indian food for the first time. It's delicious ",4
"Yay Lyric! I know your book will be fabulous! ",4
"p.s. some loose ends with site launches.  one is in my abw sig, they will be announced on monday ",4
"wishing you the best this weekend! Good luck and bring home a Wally! ",4
"My sisters modeling wedding dresses, she be fierce ",4
"- 2 down, home time now and bed ",4
"??????? pro gamer ?????? ",4
"drinking beer, and about to toke and catch up on grey's, dog whisperer and other shows on my DVR  if only the DVR would stop going psycho!",4
"soooo tired....going to bed ",4
"No taylor-related stuff?   (aus10 live &gt; ",4
"Hey Yah!    Love Kellie!  (aus10 live &gt; ",4
"stuck using my verizon wireless card.. stupid internet at my apartment is not working.  about to give up and go to bed early!! ",4
"Yay!! In one hour it will be Joncer day. ",4
"i know the answer  but i'll admit i had to do some digging!",4
"Thanks! I actually did get the fb one first, which is probably unusual.  ",4
"Is so ready for the weekend! Party time baby! ",4
"it is such a beautifull day today ",4
"tonight was...awesome. ",4
"I got a lot of good work done on all of my jobs this week. I am looking forward to the lecture in Glen Rose tomorrow. ",4
"you know I do love Prince ",4
"Totally loving my friends and family. Thanks everyone for supporting me! ",4
"oh yeah, I can't wait. ",4
"not sure when it ends - but its pretty funny when you start beating them at 2 instead of three.. Nothing like changing the rules ",4
"So So Lucky Yew. Aww loving it actually. ",4
"is anxiously waiting to watch the Game ",4
"OK folks...  time to let my mind out to play - Sleep Well, Dream Big!  ",4
"hey!! Thanks I'm glad you liked it!! ",4
"Who take me to play bowling? ",4
"im allll about the virginity club ",4
"I like this statement ",4
"I like how you corrected Jordan's spelling  Good big brother",4
"Mcmb was sillllllly tonightttt and dave making me spend all my money sonic =( ! I get to see my wifey on sundayyyyyyy ",4
"Just went for a jog in the middle of the street. lol Glad its not raining anymore.   Umm have a MAJOR deision to make!! SOO hard!! :/",4
"alway has been wolverine ",4
"dont forget you can be hosting &amp; a .co.cc name for $2 or just hosting for $1  go to cakelyts.com/coccname for info",4
"YEAH..funny! i dont know about you, but  i'm  feeling about 25 these days!! lol ",4
"Send me your show info, altho my days are so baby-driven, my blog is suffering... But baby and I are thriving! ",4
"What does a French Ghost Say?  Boo LA LA?          Snort.  ",4
